age,male,part_time,area_of_birth,area_of_work,wage,job_tenure,firm_age,firm_size,precarious_job,firm_sector,skill_level,categoria,macrogruppo,agr_alim,tess_abbigl,manif_leggera,chim_materiali,metalmeccanica,util_trasporti,serv_avanzati
40,1,0,3,2,1000,1,25,2,0,17,3,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
28,1,0,1,1,900,1,18,2,0,71,3,Attività studi architettura e i,Servizi Avanzati,0,0,0,0,0,0,1
46,1,0,6,1,350,1,1,2,1,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
28,0,1,4,4,350,1,2,3,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
44,0,1,6,3,500,0,5,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,6,4,400,1,2,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
52,0,1,5,5,450,2,12,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
45,0,1,5,5,700,2,44,3,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
46,1,0,2,2,1150,4,18,3,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,3,2,1100,3,30,4,0,27,3,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
47,1,0,2,2,600,3,1,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
33,1,0,1,1,400,1,38,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
29,1,0,4,4,450,1,3,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,0,6,1,350,0,1,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,2,2,550,2,34,2,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
47,1,1,6,1,300,0,9,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
30,1,0,6,3,350,1,12,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
49,1,0,2,2,400,1,0,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
60,1,0,4,4,600,5,10,1,0,91,3,"Attività di biblioteche, musei",Servizi Avanzati,0,0,0,0,0,0,1
29,0,0,3,3,400,0,1,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
55,1,0,4,1,700,1,42,2,0,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
49,1,0,2,2,550,2,59,3,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
21,0,0,1,1,400,0,14,2,1,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,2,2,450,0,12,1,1,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
44,1,0,4,4,250,5,27,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
33,0,0,3,3,350,3,2,2,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
37,1,0,4,4,450,1,2,2,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
45,0,1,1,1,400,1,36,2,0,01,2,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
30,0,1,3,3,350,2,7,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,1,1,600,0,15,2,1,75,2,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,4,4,600,3,40,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
31,0,0,2,2,450,1,19,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
33,1,0,6,1,500,2,4,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
48,1,0,3,2,550,1,4,3,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
43,1,0,4,1,650,4,10,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
44,1,0,1,1,750,4,29,3,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
54,1,0,1,1,650,5,1,3,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
54,1,0,3,1,750,5,11,2,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
39,1,0,4,4,550,0,3,2,1,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
25,0,0,3,3,400,1,9,2,0,34,1,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
27,1,0,6,1,600,1,10,1,0,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
23,1,1,3,3,200,1,1,1,0,33,1,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
51,1,0,2,2,700,4,30,1,0,20,2,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
26,1,1,6,1,350,0,4,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,5,5,600,2,15,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
30,0,0,4,4,350,0,2,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
20,1,0,2,2,300,1,36,2,0,36,1,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
36,0,0,1,1,700,1,11,2,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
54,1,0,1,1,600,3,31,2,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
30,0,0,6,5,400,1,8,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
46,0,1,6,2,400,0,1,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
36,0,0,5,5,450,0,0,1,1,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
45,0,1,6,2,400,0,40,3,1,75,2,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
33,0,0,2,2,600,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,2,2,550,0,61,2,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
34,1,0,6,2,1150,0,31,2,1,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
44,0,0,1,1,650,4,18,4,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
49,0,0,5,5,400,2,10,2,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
34,1,0,4,4,400,1,18,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,3,3,600,2,10,3,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
34,0,0,1,1,300,4,26,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
60,1,0,1,1,400,2,16,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
24,0,0,3,3,250,1,7,1,0,93,1,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
47,1,0,6,2,300,0,1,2,1,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,3,2,550,0,39,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
24,1,0,4,4,350,1,2,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,0,2,2,400,1,7,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,1,4,4,1250,1,6,2,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
39,1,1,6,5,300,0,10,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
31,0,0,3,3,500,1,21,2,0,21,3,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
48,0,1,5,1,400,1,4,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,3,3,250,5,18,2,0,17,3,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
42,0,0,2,2,450,0,0,1,0,70,3,Attività di direzione aziendale,Servizi Avanzati,0,0,0,0,0,0,1
32,0,1,2,2,300,1,23,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
41,0,1,4,3,400,0,8,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
42,1,0,4,1,1250,1,12,2,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
50,0,1,1,1,300,0,8,2,1,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
45,0,0,6,3,650,1,29,3,1,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
47,1,1,6,2,450,1,4,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,2,2,500,0,0,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,4,4,400,0,13,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
46,0,1,5,5,350,1,8,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
24,0,0,1,1,300,1,16,1,0,93,1,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,6,1,550,0,21,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
31,1,0,1,1,450,1,7,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
30,0,0,3,3,400,1,19,3,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
59,1,0,4,4,350,3,9,1,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
33,0,0,5,5,400,1,20,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
29,1,0,6,3,350,0,21,1,1,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
36,0,0,2,1,600,0,5,2,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,1,6,2,300,0,1,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
36,0,1,1,1,400,0,3,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
43,0,0,3,3,550,3,8,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,1,1,750,1,20,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
23,1,0,6,1,350,0,4,1,1,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
48,0,1,2,2,400,1,9,1,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,4,1,350,0,11,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,2,2,250,1,32,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,2,2,1200,1,29,2,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
55,0,1,4,1,350,2,19,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
57,0,0,3,1,700,2,50,4,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
41,1,0,3,3,450,0,10,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
22,1,0,6,2,250,1,4,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
39,1,0,2,2,600,3,17,4,0,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
30,1,0,6,2,550,2,23,3,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
36,0,0,4,2,400,1,7,2,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
56,1,0,2,2,850,4,35,1,0,01,3,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
34,1,0,4,2,550,2,46,4,0,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,2,2,450,1,26,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,0,1,1,450,1,44,2,0,32,3,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
41,1,0,2,2,900,3,21,4,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
24,1,0,3,3,400,1,28,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
44,0,1,2,2,400,5,46,2,0,26,3,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
40,1,0,2,2,650,1,36,2,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
33,0,0,1,1,450,1,20,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
38,1,0,1,1,750,3,8,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,4,1,900,1,4,2,0,72,2,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
48,1,0,2,2,650,5,5,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
46,1,0,3,3,650,5,29,4,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
57,1,0,6,2,550,1,16,2,1,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
36,1,0,1,1,1300,2,39,4,0,24,4,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
26,0,0,1,1,450,1,27,3,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
50,0,0,4,1,800,2,23,3,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
51,1,0,4,3,500,1,17,2,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,3,3,500,2,2,3,0,55,3,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,0,6,1,350,0,2,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
42,1,0,6,1,500,3,12,2,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
50,1,0,4,4,500,3,33,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
44,1,0,1,1,400,0,2,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,6,1,300,1,2,2,0,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
30,0,0,2,2,450,1,53,4,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
28,0,1,1,1,450,0,23,2,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
21,0,0,2,2,350,1,2,1,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,1,1,800,1,21,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
31,1,0,2,2,650,1,13,2,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
57,0,0,2,2,250,1,39,2,0,19,2,Fabbricazione di coke e prodotti,Chimica e Materiali,0,0,0,1,0,0,0
24,1,0,1,1,450,1,17,4,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
49,1,0,1,1,700,5,16,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,5,5,600,4,37,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
37,0,0,4,4,400,0,3,1,0,15,3,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
35,0,0,1,1,1350,0,29,2,1,75,4,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
30,1,1,6,1,350,0,2,2,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,2,2,500,1,36,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
48,1,0,4,4,500,1,4,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,4,3,450,1,1,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,4,1,550,1,21,1,0,36,1,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
39,1,0,1,2,550,2,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
52,0,1,3,3,400,0,18,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
25,1,0,1,1,450,1,2,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
29,1,0,6,3,350,0,9,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,2,2,550,1,25,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,1,1,1,300,2,11,3,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,0,1,1,600,1,39,3,0,25,3,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
38,1,0,3,3,450,1,7,3,0,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
36,0,0,2,2,500,2,11,2,0,55,3,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
43,1,0,4,2,350,0,,1,0,,2,,,0,0,0,0,0,0,0
35,0,0,5,5,400,0,19,2,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,4,2,800,1,22,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
54,0,0,4,4,550,0,4,2,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
47,1,1,4,1,300,0,14,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,4,2,600,1,42,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,1,4,1200,2,23,3,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
46,1,0,1,1,500,0,44,2,1,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
52,1,0,2,1,1050,4,44,3,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
38,1,0,4,4,350,1,11,2,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
54,1,0,3,3,1000,5,11,4,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
39,1,0,3,3,750,2,10,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,2,2,500,1,36,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
49,0,0,4,1,700,1,4,2,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
31,0,1,3,3,450,1,26,2,0,30,3,Fabbricazione di altri mezzi di,Metalmeccanica,0,0,0,0,1,0,0
35,1,1,1,1,400,0,9,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,3,3,1050,4,2,4,0,31,3,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
46,0,1,4,4,400,3,11,3,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
39,1,0,3,3,500,2,8,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,1,1,550,1,12,3,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
59,1,1,1,1,800,5,36,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
32,0,0,4,2,500,1,60,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
25,0,0,2,2,400,0,3,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,1,1,450,1,3,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
42,0,1,4,4,400,4,19,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
35,0,0,3,3,300,1,14,3,0,91,2,"Attività di biblioteche, musei",Servizi Avanzati,0,0,0,0,0,0,1
24,0,0,3,3,250,0,2,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,4,4,350,1,7,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
25,1,0,5,5,350,0,18,2,0,26,1,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
38,0,1,1,1,400,1,3,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,5,5,600,2,15,2,0,93,3,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
24,1,0,4,4,200,0,7,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
46,0,1,1,1,550,2,8,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
43,0,1,1,1,650,4,44,2,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
35,1,0,4,4,350,3,19,4,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,3,3,1450,5,44,4,0,92,4,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
39,1,0,3,3,850,1,1,2,1,92,3,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,5,1,700,1,8,4,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,2,2,400,3,29,2,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
53,1,0,5,5,500,1,22,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
45,0,0,2,2,400,0,14,1,1,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,2,2,550,2,18,1,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
34,1,0,5,2,1000,2,39,4,0,15,3,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
49,1,0,1,1,550,5,35,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
55,1,0,4,4,500,1,2,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
29,1,0,6,2,650,0,8,2,1,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
40,1,0,3,3,500,4,34,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,5,5,650,0,5,2,1,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,3,3,400,1,40,2,1,20,3,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
36,1,0,1,1,900,1,10,2,0,15,3,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
57,0,0,2,2,550,5,38,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
29,0,0,1,1,500,0,5,2,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,1,1,400,1,18,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,0,1,1,600,1,13,1,0,67,3,Attività ausiliarie servizi ass,Servizi Avanzati,0,0,0,0,0,0,1
21,0,1,4,4,200,1,3,1,0,93,1,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,1,1,550,2,6,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,5,5,400,0,5,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
32,0,1,6,5,450,0,18,2,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
35,0,1,4,4,300,0,0,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,1,1,650,2,31,2,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
47,1,0,1,1,650,1,60,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,2,2,450,0,0,1,1,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
34,1,0,4,3,800,0,10,2,0,52,4,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
49,0,0,5,5,350,1,19,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,4,4,550,4,20,1,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
24,0,0,1,1,350,1,23,1,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
39,1,0,3,3,600,5,36,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
44,1,0,4,2,400,0,10,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
57,0,0,6,2,400,0,0,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,3,3,650,2,7,1,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
23,1,1,6,3,250,0,0,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,1,1,600,2,12,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
25,0,0,1,1,400,0,9,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
27,0,0,3,3,350,0,5,1,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
